burst duration,within-burst spiking freq,within-burst max spiking freq,within-burst number of spikes,inter-burst interval,percentage of burst spikes,burst frequency,mean surprise,max surprise,Subject,Neuron,Stimuli
0.31229999999999336,16.01024655779733,16.01024655779733,5,0.0,1.0,1.055854714391293,2.66700841949553,2.66700841949553,070906,S1U1,Lin
0.0817000000000121,85.67931456547079,85.67931456547079,7,0.0,0.6363636363636364,2.89184499710818,1.4371577734209409,1.4371577734209409,070906,S1U1,Lin
0.22560000000001423,17.73049645389959,17.73049645389959,4,0.0,0.5714285714285714,1.0016025641025603,1.6934334476802169,1.6934334476802169,070906,S2U1,Lin
0.4526000000000181,19.885108263366416,59.64214711727093,9,0.30219999999999914,0.6,3.0153784299929605,1.7079573163817046,2.1729714456710054,070906,S2U1,Lin
0.12829999999999586,23.382696804365523,23.382696804365523,3,0.0,0.5,1.7602534765006566,0.8541791811984529,0.8541791811984529,070906,S2U4,Lin
0.1758000000000095,17.06484641638133,17.06484641638133,3,0.0,0.375,1.0522992739135026,0.6822562395861925,0.6822562395861925,070906,S2U4,Lin
0.024999999999977263,120.00000000010914,120.00000000010914,3,0.0,0.6,2.25428313796211,2.201126395710721,2.201126395710721,070906,S2U5,Lin
0.06290000000001328,47.69475357709645,47.69475357709645,3,0.0,0.75,1.3910140492418601,1.6626425852186062,1.6626425852186062,070906,S3U2,Lin
0.6476999999999862,9.263547938860782,12.019230769231408,6,0.04650000000000887,0.8571428571428571,2.0887728459530424,0.9762640327982912,1.0958364621372114,070906,S4U1,Lin
0.11270000000001801,70.98491570540126,84.50704225348973,8,0.37479999999999336,0.47058823529411764,2.014301540940696,1.8392825991397728,1.843087574299983,070906,S1U3,Lin
0.09479999999999222,31.64556962025576,31.64556962025576,3,0.0,1.0,2.3747328425552374,1.4179661974045685,1.4179661974045685,070906,S1U3,Lin
0.1022000000000105,29.3542074363962,29.3542074363962,3,0.0,1.0,1.1634671320535235,2.1907481038501007,2.1907481038501007,070906,S1U3,Lin
0.056300000000021555,106.57193605679757,106.57193605679757,6,0.0,0.5,1.012555690562966,3.666663580469124,3.666663580469124,070906,S1U3,Lin
0.508700000000033,11.794770984862613,71.94244604313087,6,0.01989999999997849,0.75,3.0229746070132038,1.267321824445455,1.399837672533077,070906,S1U3,Lin
0.3871000000000038,7.749935417204781,7.749935417204781,3,0.0,1.0,1.0615711252653846,1.0443093640184604,1.0443093640184604,070906,S3U3,Lin
0.04290000000000305,69.93006993006496,69.93006993006496,3,0.0,0.42857142857142855,1.7205781142464,1.6267421713548993,1.6267421713548993,070906,S3U3,Lin
0.098700000000008,50.65856129685506,50.65856129685506,5,0.0,0.38461538461538464,1.0360547036883745,2.1855965658067977,2.1855965658067977,070913,S2U1,Ctl
0.12489999999991142,64.05124099283967,70.58823529427626,8,0.169399999999996,0.47058823529411764,2.2033711578713233,1.655065243620895,1.946610359604506,070913,S2U1,Ctl
0.08179999999993015,36.67481662594819,36.67481662594819,3,0.0,0.16666666666666666,1.0759629868732667,0.7580552667557333,0.7580552667557333,070913,S2U1,Ctl
0.088799999999992,67.56756756757366,75.37688442208437,6,0.13360000000000127,0.35294117647058826,2.0468734008800213,1.3605398338757442,1.6386518655320976,070913,S2U1,Ctl
0.1936000000000604,36.157024793377154,36.157024793377154,7,0.0,0.3888888888888889,1.0958904109588767,1.4158045138682682,1.4158045138682682,070913,S3U1,Ctl
0.07920000000001437,37.878787878781004,37.878787878781004,3,0.0,0.17647058823529413,1.0236462278635305,0.7879696226691146,0.7879696226691146,070913,S3U1,Ctl
0.15180000000009386,19.762845849790153,19.762845849790153,3,0.0,0.1875,1.002506265664101,0.8758904712245678,0.8758904712245678,070913,S3U1,Ctl
0.028900000000021464,138.4083044981671,138.4083044981671,4,0.0,0.2,1.0466820180028713,2.246321207725927,2.246321207725927,070913,S3U1,Ctl
